ca_pcgr,ca_ipm,ca_macc,ca_psm,ca_eo,ca_rh,ca_rmi,ca_re,ca_cim,ca_psncc,ca_pa,ca_arat,ca_ipda,ca_mp,ca_ipgm,ca_pe,id
0.2,0.25,0.25,0.583125,0.3333333,0.25,0.5,0.2,0.0,1.0,0.0,1.0,1.0,0.0,,0.654168,195
0.6,0.0,0.0,0.3375,0.6666667,0.25,0.3333333,0.2,1.0,0.0,0.0,1.0,1.0,0.4,,0.729616,196
0.2,0.125,0.0,0.653125,0.6666667,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,0.6666667,1.0,0.95,0.778721,197
0.0,0.125,0.0,0.5,0.3333333,0.0,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.2,0.0666667,0.704509,198
0.2,0.5,0.0,0.478125,0.0,0.25,0.5,0.8,0.0,0.0,0.5,1.0,1.0,0.6,1.0,0.604871,199
0.4,0.375,0.25,0.478125,0.6666667,0.0,0.5,0.4,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.603302,200
0.0,0.375,0.25,0.5125,0.6666667,0.5,0.5,0.8,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.559439,201
0.2,0.375,0.25,0.3975,0.3333333,0.75,0.3333333,0.6,0.0,0.0,0.0,1.0,1.0,0.0,,0.540431,202
0.0,0.375,0.0,0.194375,0.3333333,0.0,0.5,0.8,0.0,0.0,0.0,1.0,1.0,0.0,,0.482639,203
0.2,0.25,0.25,0.6825,0.6666667,0.75,0.6666667,0.4,0.0,1.0,0.0,1.0,1.0,0.2,,0.508984,204
0.2,0.25,0.25,0.740625,0.3333333,0.0833333,0.8333333,0.6,1.0,1.0,0.0,1.0,1.0,0.6,1.0,0.572723,205
0.2,0.5,0.5,0.15,0.3333333,0.75,0.5,0.4,1.0,1.0,0.0,1.0,1.0,0.0,,0.568924,206
0.0,0.375,0.25,0.2125,0.3333333,0.0,0.5,0.4,0.0,0.0,0.5,1.0,0.6666667,0.0,,0.466651,207
0.0,0.0,0.0,0.3926875,0.3333333,0.25,0.5,0.6,0.0,0.0,0.5,1.0,1.0,0.4,,0.586111,208
0.0,0.125,0.0,0.30875,0.3333333,0.25,0.5,0.4,0.0,0.0,0.0,1.0,1.0,0.0,,0.463888,209
0.4,0.5,0.0,0.3125,0.6666667,0.5,0.5,0.4,0.0,0.0,0.0,0.5,0.0,0.0,,0.450094,210
0.2,0.375,0.25,0.8525,0.6666667,0.75,0.5,0.4,0.0,0.0,0.0,1.0,1.0,0.0,,0.637042,211
0.0,0.375,0.0,0.415625,0.3333333,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.535086,212
0.6,0.25,0.0,0.75,0.6666667,0.5,0.8333333,0.6,0.0,1.0,0.0,1.0,1.0,0.0,,0.597971,213
0.0,0.0,0.0,0.4240125,0.3333333,0.25,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.581617,214
0.0,0.25,0.0,0.265625,0.3333333,0.5,0.5,0.6,0.0,0.0,0.0,1.0,1.0,0.0,,0.519083,215
0.0,0.125,0.25,0.140625,0.3333333,0.0,0.5,0.4,0.0,1.0,0.0,1.0,0.0,0.0,,0.515346,216
0.4,0.0,0.25,0.21875,0.3333333,0.25,0.3333333,0.4,0.0,0.0,0.5,1.0,0.6666667,0.0,,0.505155,217
0.0,0.5,0.0,0.41,0.3333333,0.3333333,0.5,0.8,0.0,0.0,1.0,1.0,1.0,0.6,1.0,0.586688,218
0.0,0.25,0.5,0.2388125,0.3333333,0.5,0.5,0.2,1.0,1.0,0.0,1.0,1.0,0.2,0.0,0.502911,219
0.2,0.5,0.0,0.31375,0.6666667,0.75,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.2,,0.533031,220
0.8,0.375,1.0,0.6,0.3333333,0.5,0.5,0.6,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.625788,221
0.2,0.25,0.25,0.553125,0.3333333,0.25,0.5,0.4,0.0,1.0,0.5,1.0,1.0,0.4,1.0,0.556492,222
0.0,0.0,0.0,0.4375,0.0,0.0,0.3333333,0.4,0.0,0.0,0.5,1.0,0.0,0.2,,0.690928,223
0.8,0.0,0.0,0.3068,0.6666667,0.25,0.6666667,0.6,0.0,0.0,0.0,1.0,1.0,0.0,,0.438711,224
0.4,0.25,0.0,0.55625,0.6666667,0.5,0.5,0.4,0.0,0.0,0.0,1.0,1.0,1.0,0.9863014,0.555263,225
0.0,0.25,0.25,0.315625,0.3333333,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.2,0.25,0.598079,226
0.8,0.5,0.0,0.291875,0.0,0.0,0.5,0.8,0.0,0.0,0.0,1.0,1.0,0.0,,0.62408,227
1.0,0.25,1.0,0.7625,0.3333333,0.25,0.5,0.2,0.0,1.0,0.0,1.0,1.0,0.0,,0.483763,228
0.0,0.25,0.0,0.20625,0.3333333,0.25,0.3333333,0.2,0.0,0.0,0.5,1.0,0.0,0.0,,0.508399,229
0.0,0.25,0.25,0.6375,0.6666667,0.5,0.5,0.6,0.0,0.0,0.0,1.0,1.0,0.0,,0.61129,230
0.0,0.0,0.25,0.540625,0.3333333,0.0,0.5,0.2,0.0,1.0,0.0,1.0,1.0,0.0,,0.432597,231
0.8,0.125,0.0,0.434375,0.6666667,0.0,0.5,0.6,0.0,0.0,0.0,1.0,1.0,1.0,,0.58136,232
0.0,0.375,0.0,0.21875,0.3333333,0.0,0.5,0.4,0.0,1.0,0.0,1.0,1.0,0.0,,0.233181,233
0.2,0.25,0.0,0.43125,0.3333333,0.5,0.5,0.8,0.0,0.0,1.0,1.0,1.0,0.8,,0.569726,234
0.2,0.125,0.25,0.5,0.3333333,0.75,0.5,0.4,0.0,1.0,0.0,1.0,1.0,0.0,,0.568254,235
0.4,0.25,0.75,0.3625,0.3333333,0.0,0.5,,0.0,1.0,1.0,1.0,1.0,0.8,,0.565513,236
0.2,0.375,0.0,0.70375,0.1666667,0.5,0.5,0.4,1.0,0.0,0.0,1.0,1.0,0.0,,0.564116,237
0.0,0.0,0.25,0.54375,0.3333333,0.25,0.5,,1.0,1.0,0.5,1.0,1.0,0.6,0.0,0.560894,238
0.0,0.25,0.25,0.44375,0.3333333,0.0,0.5,0.6,0.0,0.0,0.0,0.5,1.0,0.4,1.0,0.453618,239
0.2,0.0,0.25,0.45,0.3333333,0.0,0.5,0.2,0.0,1.0,0.0,1.0,1.0,0.6,,0.56385,240
0.0,0.0,0.0,0.48125,0.3333333,0.5,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.602337,241
0.0,0.25,0.0,0.34375,0.3333333,0.0,0.5,0.2,0.0,0.0,0.5,1.0,1.0,0.8,1.0,0.547607,242
0.4,0.25,0.0,0.421875,0.3333333,0.0,0.5,0.2,0.0,0.0,0.5,1.0,1.0,0.2,,0.579065,243
0.0,0.0,0.0,0.534375,0.3333333,0.0,0.5,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,0.533243,244
0.0,0.25,0.0,0.528125,0.3333333,0.25,0.5,0.4,0.0,0.0,0.0,1.0,1.0,1.0,,0.606156,245
0.4,0.25,0.0,0.354375,0.3333333,0.25,0.5,0.8,0.0,0.0,0.5,1.0,1.0,0.6,,0.492158,246
0.0,0.25,0.0,0.20625,0.3333333,0.0,0.5,0.8,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.578878,247
0.0,0.125,0.0,0.240625,0.3333333,0.0,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.49579,248
0.2,0.125,0.25,0.3675,0.3333333,0.25,0.5,0.2,1.0,0.0,0.0,1.0,1.0,0.0,,0.443966,249
0.2,0.25,0.0,0.28125,0.0,0.5833333,0.5,0.4,1.0,1.0,0.0,1.0,1.0,0.0,,0.499368,250
0.2,0.25,0.25,0.6125,0.6666667,0.5,0.5,0.6,1.0,1.0,0.0,1.0,1.0,1.0,,0.599319,251
0.2,0.375,0.0,0.525,0.3333333,0.25,0.5,0.6,1.0,0.0,0.0,1.0,1.0,1.0,,0.574113,252
0.2,0.5,0.0,0.935,0.3333333,1.0,0.6666667,0.6,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.532481,253
0.2,0.5,0.25,0.590625,0.3333333,0.5,0.3333333,0.4,0.0,0.0,0.5,1.0,1.0,0.6,,0.564653,254
0.2,0.125,0.0,0.369375,0.3333333,0.25,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.6,,0.510405,255
0.0,0.0,0.0,0.228125,0.6666667,0.75,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.4,,0.476428,256
0.8,0.375,0.5,0.32625,0.3333333,0.75,0.5,0.6,1.0,0.0,0.0,1.0,1.0,1.0,0.368421,0.515133,257
0.8,0.5,1.0,0.675,0.3333333,0.5,0.5,0.6,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.601599,258
1.0,0.75,1.0,0.4222562,1.0,0.5,0.6666667,0.8,0.0,1.0,0.0,1.0,1.0,0.8,0.0723684,0.482122,259
0.6,0.25,0.5,0.51875,0.6666667,0.5,0.6666667,0.4,0.0,1.0,0.0,1.0,1.0,1.0,,0.555343,260
0.0,0.0,0.0,0.478125,0.3333333,0.25,0.5,0.8,0.0,0.0,0.0,1.0,1.0,0.0,,0.556805,261
0.0,0.25,0.25,0.465625,0.3333333,0.25,0.5,0.6,0.0,0.0,0.0,1.0,1.0,0.0,,0.653565,262
0.2,0.125,0.25,0.30625,0.3333333,0.25,0.3333333,0.8,0.0,0.0,0.0,1.0,1.0,0.6,1.0,0.523872,263
0.0,0.375,0.5,0.475,0.3333333,0.25,0.5,0.4,0.0,1.0,0.0,1.0,1.0,0.0,,0.558552,264
0.2,0.375,0.0,0.356875,0.3333333,0.0,0.5,0.6,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.457735,265
0.2,0.5,0.25,0.595625,0.0,0.5,0.5,,0.0,0.0,1.0,1.0,1.0,0.4,1.0,0.681955,266
0.0,0.0,0.0,0.585625,0.3333333,0.75,0.8333333,,1.0,0.0,0.0,1.0,1.0,0.6,1.0,0.676653,267
0.2,0.25,0.0,0.140625,0.0,0.0,0.5,,0.0,1.0,1.0,1.0,1.0,0.4,1.0,0.656388,268
0.4,0.25,0.25,0.46625,0.6666667,0.25,0.8333333,,0.0,0.0,0.0,1.0,1.0,0.0,,0.667468,269
0.2,0.375,0.0,0.4875,0.0,0.5,0.5,,0.0,0.0,0.0,1.0,1.0,0.6,1.0,0.638348,270
0.4,0.0,0.5,0.320625,0.0,0.5,0.5,,0.0,1.0,0.0,1.0,0.0,0.2,0.0,0.698292,271
0.0,0.25,0.0,0.479375,0.1666667,0.5,0.5,,1.0,0.0,1.0,0.5,1.0,0.2,,0.710837,272
1.0,0.25,0.5,0.3625,0.6666667,0.5,0.8333333,,0.0,1.0,1.0,1.0,1.0,0.2,1.0,0.654286,273
0.0,0.5,0.25,0.43625,0.6666667,0.25,0.8333333,,0.0,0.0,1.0,1.0,1.0,0.2,,0.662865,274
0.2,0.5,0.0,0.5339,0.6666667,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.2,0.0,0.690891,275
0.0,0.25,0.25,0.226875,0.6666667,0.5,0.8333333,,0.0,1.0,1.0,1.0,1.0,0.8,,0.684176,276
0.2,0.5,0.25,0.356875,0.0,0.25,0.5,,0.0,0.0,1.0,0.5,1.0,0.4,1.0,0.643604,277
0.4,0.25,0.0,0.4375,0.0,0.25,0.5,,1.0,0.0,1.0,1.0,1.0,0.2,,0.678617,278
0.6,0.5,1.0,0.603125,0.3333333,0.75,0.8333333,,0.0,0.0,0.0,1.0,0.6666667,0.4,0.0,0.632539,279
0.2,0.375,0.0,0.435625,0.0,0.5,0.5,,0.0,0.0,0.0,1.0,1.0,0.2,,0.718302,280
0.6,0.25,0.5,0.29375,0.3333333,0.0,0.3333333,0.2,1.0,1.0,0.0,1.0,1.0,0.0,,0.643945,281
0.4,0.0,0.0,0.3,0.3333333,0.0,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.637236,282
0.6,0.0,0.25,0.434375,0.3333333,0.0,0.5,0.2,0.0,1.0,0.0,1.0,1.0,0.6,,0.663559,283
0.0,0.25,0.25,0.26625,0.6666667,0.25,0.3333333,0.4,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.628859,284
0.0,0.125,0.5,0.4,0.6666667,0.5,0.8333333,0.2,0.0,1.0,0.0,1.0,1.0,0.4,,0.597722,285
0.4,0.75,0.25,0.3491,0.6666667,0.5833333,1.0,0.8,1.0,1.0,0.0,1.0,1.0,1.0,,0.597055,286
0.0,0.125,0.0,0.35375,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.8,0.0,0.580113,287
0.0,0.125,0.5,0.434375,0.6666667,0.5,0.8333333,0.2,0.0,1.0,0.0,0.5,1.0,0.2,1.0,0.525684,288
0.0,0.125,0.0,0.36125,0.3333333,0.0,0.5,0.2,0.0,0.0,0.5,1.0,1.0,0.0,,0.481969,289
0.2,0.25,0.0,0.41,0.6666667,0.75,0.6666667,0.4,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.639581,290
1.0,0.0,0.75,0.35625,0.6666667,0.5,0.6666667,0.4,1.0,1.0,0.0,1.0,0.3333333,1.0,,0.591023,291
0.0,0.125,0.0,0.35625,0.3333333,0.0,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.648128,292
0.0,0.125,0.5,0.391875,0.3333333,0.0,0.3333333,0.4,0.0,0.0,0.0,1.0,1.0,0.2,,0.660377,293
0.0,0.125,0.0,0.390625,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.589354,294
0.0,0.5,0.5,0.4625,1.0,0.75,0.5,0.2,1.0,0.0,0.0,1.0,1.0,1.0,0.5733333,0.636364,295
0.4,0.25,0.0,0.328125,0.3333333,0.0,0.5,0.2,1.0,0.0,0.0,1.0,1.0,0.0,,0.587964,296
0.4,0.125,0.0,0.36875,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.570242,297
0.4,0.125,0.0,0.390625,0.3333333,0.5,0.3333333,0.4,0.0,0.0,0.0,1.0,1.0,0.4,,0.566113,298
0.4,0.125,0.25,0.5525,0.6666667,0.25,0.5,0.4,0.0,0.0,0.5,1.0,1.0,0.0,,0.603772,299
0.0,0.0,0.0,0.428125,0.3333333,0.25,0.5,0.4,1.0,0.0,0.0,1.0,1.0,1.0,0.5864198,0.642253,300
0.0,0.125,0.0,0.540625,0.3333333,0.25,0.5,0.4,0.0,0.0,0.0,1.0,1.0,0.0,,0.630904,301
0.2,0.0,0.0,0.4375,0.6666667,0.5,0.6666667,0.2,0.0,0.0,0.0,1.0,1.0,0.2,,0.575999,302
0.2,0.5,0.0,0.4,0.3333333,0.25,0.5,0.4,0.0,0.0,0.0,1.0,1.0,0.4,,0.640117,303
0.2,0.25,0.0,0.4625,0.6666667,0.75,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.644301,304
0.0,0.25,0.25,0.625,0.6666667,1.0,0.8333333,0.8,0.0,0.0,0.0,1.0,1.0,0.2,,0.595718,305
0.0,0.0,0.25,0.1625,0.3333333,0.0,0.3333333,0.2,0.0,1.0,0.0,1.0,0.6666667,0.0,1.0,0.655929,306
0.0,0.0,0.0,0.4375,0.0,0.25,0.1666667,0.4,0.0,0.0,0.5,1.0,0.3333333,0.0,,0.648232,307
0.0,0.125,0.5,0.578125,0.6666667,0.5,0.5,0.2,0.0,1.0,0.0,1.0,1.0,0.6,1.0,0.603108,308
0.6,0.0,0.25,0.465625,0.3333333,0.25,0.5,0.4,0.0,1.0,0.0,1.0,1.0,0.4,,0.609536,309
0.0,0.0,0.25,0.213125,0.3333333,0.0,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.6,,0.644902,310
0.4,0.125,0.5,0.29375,0.3333333,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.613118,311
0.0,0.0,0.25,0.4375,0.3333333,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.70138,312
0.0,0.125,0.0,0.3340625,0.3333333,0.0,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.59258,313
0.0,0.75,0.5,0.3968875,0.3333333,0.75,0.5,0.6,0.0,1.0,0.5,1.0,1.0,0.4,0.75,0.583087,314
0.2,0.125,0.0,0.45625,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,0.555861,315
0.4,0.125,0.0,0.4025,0.6666667,0.5,0.6666667,0.2,1.0,0.0,0.0,1.0,1.0,0.0,0.25,0.641946,316
0.2,0.0,0.0,0.310625,0.6666667,0.5,0.8333333,0.2,1.0,0.0,0.5,1.0,1.0,0.2,0.0,0.584861,317
0.2,0.25,0.25,0.45,0.3333333,0.25,0.5,0.4,0.0,0.0,0.0,1.0,1.0,0.0,,0.648853,318
0.0,0.0,0.0,0.3125,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.4,0.875,0.604209,319
0.4,0.75,0.0,0.325,0.6666667,0.5833333,0.8333333,0.6,1.0,0.0,0.0,1.0,1.0,0.0,,0.610303,320
0.6,0.5,0.25,0.530475,1.0,0.75,0.5,0.6,0.0,0.0,1.0,1.0,1.0,0.6,,0.620342,321
0.8,0.5,0.0,0.3375,0.0,0.0,0.5,0.2,1.0,0.0,0.0,1.0,1.0,0.0,,0.754503,322
0.2,0.25,0.25,0.4182875,0.3333333,0.0,0.5,0.4,0.0,0.0,0.0,1.0,0.6666667,0.6,0.5833333,0.573812,323
0.8,0.375,1.0,0.558125,1.0,0.5,0.6666667,0.4,1.0,0.0,0.0,1.0,1.0,0.4,,0.601301,324
0.2,0.0,0.0,0.6625,0.0,0.5,0.3333333,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.715217,325
0.4,0.25,0.5,0.515625,0.3333333,0.75,0.3333333,0.2,1.0,0.0,0.0,1.0,1.0,0.0,,0.564834,326
0.2,0.25,0.75,0.418125,0.6666667,0.75,0.6666667,0.4,1.0,1.0,0.0,1.0,1.0,0.2,,0.55327,327
0.6,0.5,0.25,0.5175,0.0,0.25,0.5,0.2,1.0,1.0,0.0,1.0,0.3333333,0.0,,0.607145,328
0.2,0.375,0.0,0.296875,0.6666667,0.25,0.8333333,0.2,1.0,0.0,0.0,1.0,1.0,0.4,1.0,0.566944,329
0.2,0.375,0.0,0.2375,1.0,0.75,0.8333333,0.4,0.0,0.0,1.0,1.0,1.0,0.8,0.0,0.511991,330
0.8,0.75,0.0,0.5,0.3333333,0.0,0.5,0.4,0.0,0.0,0.0,1.0,1.0,0.4,,0.622188,331
0.2,0.5,0.25,0.37,0.3333333,0.25,0.5,0.6,0.0,0.0,0.0,1.0,0.3333333,0.0,1.0,0.737264,332
0.2,0.0,0.0,0.375,0.0,0.25,0.5,0.2,1.0,0.0,0.0,1.0,1.0,0.0,,0.579792,333
0.6,0.5,0.75,0.355,0.3333333,0.5,0.3333333,0.2,1.0,1.0,1.0,1.0,1.0,0.2,,0.594912,334
0.0,0.375,0.25,0.34,0.3333333,0.5,0.5,0.6,1.0,0.0,0.0,1.0,1.0,0.2,,0.569574,335
0.4,0.375,0.25,0.576875,0.6666667,1.0,0.6666667,0.2,1.0,1.0,0.0,1.0,1.0,0.0,,0.497795,336
0.0,0.5,0.0,0.484375,0.3333333,0.0,0.5,0.2,0.0,0.0,1.0,1.0,1.0,0.8,0.8689516,0.757713,337
0.2,0.25,0.75,0.429375,0.6666667,0.75,0.8333333,0.4,0.0,0.0,0.0,1.0,0.6666667,0.8,,0.582667,338
0.4,0.5,0.5,0.421875,0.6666667,0.5,0.8333333,0.4,0.0,1.0,1.0,1.0,1.0,0.0,0.7142857,0.632049,339
0.4,0.25,0.0,0.328125,0.0,0.0,0.5,0.2,0.0,0.0,1.0,1.0,0.3333333,0.0,,0.857394,340
0.6,0.125,0.5,0.4475,0.0,0.0,0.5,0.2,0.0,0.0,0.0,1.0,0.3333333,0.4,1.0,0.64325,341
0.2,0.25,0.0,0.7303125,0.0,0.25,0.5,0.4,0.0,0.0,0.0,1.0,1.0,0.0,,0.571174,342
0.0,0.5,0.0,0.39375,0.6666667,0.25,0.6666667,0.6,0.0,0.0,0.0,1.0,1.0,0.0,,0.6027,343
0.0,0.0,0.25,0.440625,0.0,0.5,0.5,0.2,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.692858,344
0.4,0.25,0.0,0.49,0.3333333,0.3333333,0.5,0.6,1.0,0.0,1.0,1.0,1.0,0.2,,0.592092,345
0.6,1.0,0.75,0.50125,1.0,0.5833333,1.0,0.8,1.0,1.0,1.0,1.0,0.6666667,0.4,1.0,0.610219,346
1.0,0.25,0.0,0.53125,0.6666667,0.25,0.5,0.2,1.0,0.0,0.0,1.0,0.0,0.0,,0.574254,347
0.2,0.25,0.25,0.401875,0.3333333,0.25,0.5,0.4,0.0,0.0,0.0,1.0,1.0,0.4,,0.569161,348
0.6,0.25,0.75,0.740625,1.0,0.75,1.0,0.6,1.0,0.0,0.0,1.0,1.0,0.8,0.0,0.612459,349
0.2,0.5,0.0,0.425,0.6666667,0.5,0.8333333,0.6,1.0,0.0,0.0,1.0,1.0,0.4,1.0,0.625766,350
0.0,0.5,0.25,0.396875,0.3333333,0.75,0.8333333,0.4,1.0,1.0,0.5,1.0,0.6666667,0.0,,0.633549,351
1.0,0.375,0.0,0.33375,0.3333333,0.5,0.8333333,0.4,0.0,0.0,0.0,1.0,1.0,0.4,,0.544038,352
0.2,0.5,0.25,0.490625,0.6666667,0.5,0.5,0.6,0.0,0.0,0.0,1.0,1.0,0.2,,0.656187,353
1.0,0.5,0.0,0.446875,0.6666667,0.5,0.8333333,0.2,0.0,1.0,0.0,1.0,1.0,0.0,,0.561107,354
0.4,0.5,0.25,0.389375,0.6666667,0.5833333,0.8333333,0.6,1.0,0.0,0.0,1.0,1.0,0.6,0.0,0.591669,355
1.0,0.375,0.0,0.440625,0.6666667,0.25,0.8333333,0.4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.580012,356
0.8,0.375,0.0,0.388125,0.0,0.75,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.4,,0.705788,357
0.6,0.0,1.0,0.803125,0.0,0.25,0.3333333,0.4,0.0,0.0,1.0,1.0,1.0,0.0,,0.656639,358
0.4,0.5,0.75,0.4125,0.6666667,0.5,0.8333333,0.4,0.0,1.0,0.0,1.0,0.6666667,0.0,1.0,0.56868,359
0.6,0.375,0.25,0.33375,0.3333333,0.5,0.3333333,0.2,1.0,0.0,0.0,1.0,0.6666667,0.2,0.5,0.599401,360
0.0,0.25,0.25,0.334375,0.3333333,0.5,0.8333333,0.4,0.0,0.0,0.0,1.0,1.0,0.2,,0.688345,361
0.4,0.75,0.25,0.6224999,1.0,0.5,0.8333333,0.8,0.0,1.0,1.0,1.0,1.0,0.8,0.0740741,0.567592,362
0.2,0.5,0.75,0.37875,0.3333333,0.0,0.5,0.2,0.0,0.0,1.0,1.0,1.0,0.0,,0.689463,363
0.2,0.25,0.0,0.3925,0.0,0.5,0.5,0.8,0.0,0.0,0.0,1.0,1.0,0.4,0.0073801,0.629673,364
1.0,0.25,0.5,0.33125,0.6666667,0.75,0.5,0.6,0.0,0.0,0.0,1.0,1.0,0.0,,0.592116,365
0.0,0.5,0.0,0.621875,0.6666667,0.75,0.6666667,0.2,0.0,0.0,0.0,1.0,0.6666667,1.0,0.968421,0.627967,366
0.4,0.5,0.25,0.315625,1.0,1.0,1.0,0.2,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.611373,367
0.0,0.25,0.25,0.396875,0.3333333,0.25,0.3333333,0.2,0.0,1.0,0.0,1.0,1.0,0.0,,0.646632,368
0.4,0.25,0.5,0.46875,0.3333333,0.0,0.5,0.4,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.530872,369
0.0,0.5,0.25,0.4,0.6666667,0.25,0.3333333,0.2,0.0,1.0,0.0,1.0,1.0,0.0,,0.662972,370
0.0,0.125,0.25,0.30625,0.3333333,0.75,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.635528,371
0.0,0.125,0.25,0.24375,0.0,0.5,0.1666667,0.2,0.0,0.0,0.0,0.5,0.0,0.0,,0.776119,372
0.6,0.0,0.25,0.415625,0.6666667,0.25,0.6666667,0.2,0.0,1.0,0.0,1.0,1.0,0.0,,0.543811,373
0.6,0.0,0.75,0.416875,0.3333333,0.75,0.3333333,0.4,0.0,0.0,1.0,1.0,0.0,0.0,,0.601638,374
0.2,0.25,0.5,0.19375,0.3333333,0.0,0.3333333,0.2,0.0,1.0,0.0,1.0,1.0,0.0,,0.604631,375
0.6,0.25,0.75,0.3625,0.3333333,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.7628,376
0.0,0.125,0.25,0.554375,1.0,0.5,0.5,,1.0,1.0,0.0,1.0,0.0,0.6,1.0,0.632598,377
0.0,0.125,0.25,0.2,0.3333333,0.25,0.1666667,0.2,0.0,1.0,1.0,1.0,0.3333333,0.0,,0.82159,378
0.2,0.5,0.5,0.40625,0.6666667,1.0,0.1666667,0.2,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.639499,379
0.0,0.0,0.5,0.2375,0.6666667,0.25,0.5,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,0.670338,380
0.8,0.375,0.0,0.355,0.3333333,0.5,0.6666667,0.2,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.66467,381
0.4,0.0,0.25,0.4125,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,0.5,0.6666667,0.6,0.4375,0.595691,382
0.0,0.0,0.25,0.46875,0.3333333,0.5,0.3333333,0.2,1.0,0.0,0.0,1.0,0.6666667,0.0,,0.655033,383
0.0,0.25,0.25,0.3375,0.3333333,0.5,0.1666667,0.2,1.0,0.0,0.0,1.0,0.6666667,0.2,1.0,0.689569,384
0.2,0.125,0.25,0.215625,0.3333333,0.25,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,,0.671619,385
0.8,0.375,0.25,0.560625,1.0,0.5,0.8333333,0.2,0.0,1.0,1.0,1.0,1.0,0.0,,0.752058,386
0.2,0.375,0.25,0.290625,0.6666667,0.5,0.3333333,,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.733226,387
0.0,0.25,0.0,0.5625,0.6666667,0.5,0.5,0.4,0.0,0.0,0.0,1.0,1.0,0.0,,0.687456,388
0.0,0.25,0.25,0.435625,0.3333333,0.0,0.3333333,0.2,0.0,1.0,0.0,1.0,0.0,0.0,,0.660784,389
0.8,0.0,0.75,0.7525,0.6666667,0.25,0.3333333,0.2,0.0,1.0,0.0,1.0,0.0,0.0,,0.548472,390
0.0,0.125,0.0,0.29375,0.6666667,0.5,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.682658,391
0.2,0.5,0.25,0.321875,0.3333333,0.25,0.3333333,0.2,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.583457,392
0.0,0.125,0.25,0.321875,0.6666667,0.75,0.3333333,0.2,0.0,0.0,0.5,1.0,1.0,0.6,,0.727075,393
1.0,0.125,0.75,0.38125,0.6666667,0.75,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.635096,394
0.2,0.25,0.0,0.19375,0.3333333,0.25,0.0,0.2,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.664815,395
0.0,0.25,0.0,0.37375,0.6666667,0.25,0.3333333,0.2,0.0,1.0,0.0,1.0,0.0,0.0,,0.669528,396
