antiguedad,elevacion,escasez,falla_in,Falta_in,falta_dren,health,ingreso,ponding,CM,PRECIP,id,dens_pop
33,0.1,0.0625,0.269,0.0234,0.074,1.34875,0.88201,4.2125,0.0,839,1480,0.22858
33,0.1,0.0625,0.269,0.0183,1.0,0.0,0.2971,0.125,0.0,831,1481,0.0
33,0.1,0.0625,0.271,0.0187,1.0,0.51625,0.85913,0.74375,0.001618,827,1482,0.59619
33,0.1,0.0625,0.271,0.0221,1.0,0.4725,0.88876,0.115,0.001478,823,1483,0.44129
33,0.1,0.0625,0.272,0.007,1.0,0.4125,0.88457,0.1125,0.003487,818,1484,0.39688
33,0.1,0.0625,0.27,0.0175,1.0,0.4725,0.85724,1.1225,0.0,831,1485,0.376
33,0.1,0.0625,0.27,0.0152,1.0,0.125,0.89282,0.57,0.000725,827,1486,0.22255
33,0.1,0.0625,0.271,0.0127,0.074,0.48375,0.87305,1.60125,0.001144,823,1487,0.33277
33,0.0,0.0625,0.268,0.0515,0.074,0.25625,0.8948,0.3225,0.0,822,1488,0.10083
33,0.0,0.0625,0.27,0.036,1.0,0.67125,0.87857,0.01,0.0,820,1489,0.58966
33,0.0,0.0625,0.271,0.0191,1.0,0.86,0.87548,0.02625,0.001841,816,1490,0.40239
33,0.0,0.0625,0.272,0.0442,0.074,0.48625,0.91901,0.6075,0.003319,816,1491,0.0959
33,0.0,0.0625,0.274,0.0262,0.074,0.74125,0.86002,1.79625,0.006862,806,1492,0.13543
33,0.0,0.0625,0.272,0.0424,0.074,0.81375,0.85157,1.465,0.003096,811,1493,0.16306
33,0.0,0.0625,0.284,0.026,0.018,0.4025,0.87358,0.2525,0.027141,770,1494,0.17251
33,0.0,0.0625,0.286,0.0431,0.074,0.16625,0.89032,8.86,0.029874,770,1495,0.08869
33,0.0,0.0625,0.287,0.0367,0.074,0.1425,0.91378,8.8725,0.031409,769,1496,0.22957
33,0.0,0.0625,0.287,0.0158,0.018,0.4675,0.92618,5.16625,0.031743,757,1497,0.16873
64,0.0,0.0625,0.552,0.0335,0.074,0.37125,0.89807,0.2825,0.022371,771,1498,0.20161
33,0.0,0.0625,0.281,0.0149,0.074,0.09,0.95502,0.08125,0.021646,771,1499,0.17699
33,0.0,0.0625,0.284,0.0146,0.074,0.3,0.83646,0.13,0.025746,752,1500,0.32148
33,0.0,0.0625,0.282,0.0341,0.074,0.26375,0.87418,0.12875,0.022622,754,1501,0.28393
18,0.0,0.0625,0.141,0.0403,0.018,0.11125,0.82478,0.005,0.01166,740,1502,0.40182
18,0.0,0.0625,0.145,0.0284,0.074,0.08625,0.80357,1.50625,0.020418,741,1503,0.17959
33,0.1,0.0625,0.27,0.0504,0.074,0.9875,0.87415,0.81,0.0,828,1504,0.31104
33,0.0,0.0625,0.268,0.0022,0.074,0.16375,0.86158,0.0075,0.0,826,1505,0.15976
18,0.4,0.0625,0.131,0.0365,0.074,3.8775,0.70425,0.28125,0.0,993,1506,0.3885
18,0.3,0.0625,0.132,0.045,0.018,3.19875,0.8757,1.9325,0.0,974,1507,0.04028
18,0.4,0.0625,0.132,0.0634,0.018,5.36875,0.72616,0.29,0.0,1002,1508,0.37142
18,0.5,0.0625,0.133,0.0812,1.0,1.4575,0.68958,1.62625,0.0,1010,1509,0.44508
18,0.4,0.0625,0.133,0.0768,0.075,2.17125,0.73842,1.545,0.0,1039,1510,0.22824
18,0.5,0.0625,0.13,0.0249,0.018,1.9175,0.86103,0.33,0.0,1015,1511,0.13553
18,0.6,0.0625,0.135,0.0211,0.018,0.64625,0.82493,0.19375,0.0,1048,1512,0.047
18,0.5,0.0625,0.133,0.0086,0.076,0.90375,0.81763,0.33375,0.0,1026,1513,0.07562
14,0.4,0.0625,0.066,0.1792,0.078,2.3925,0.69991,0.12125,0.0,1006,1514,0.10696
18,0.2,0.0625,0.132,0.0403,0.074,1.76125,0.80756,0.5225,0.0,944,1515,0.05466
18,0.3,0.0625,0.133,0.0285,0.074,1.2525,0.87894,0.7075,0.0,935,1516,0.09298
18,0.2,0.0625,0.133,0.0736,0.018,9.29375,0.87827,1.04625,0.0,933,1517,0.10331
9,0.4,0.0625,0.031,0.0571,0.075,1.32875,0.68265,0.77375,0.0,1034,1518,0.11437
18,0.5,0.0625,0.133,0.0572,0.018,0.79875,0.81575,0.3175,0.0,1014,1519,0.19011
9,0.4,0.0625,0.032,0.0382,0.094,1.58125,0.55605,0.48625,0.0,1054,1520,0.10044
9,0.5,0.0625,0.034,0.0207,0.083,1.66125,0.60369,0.135,0.000865,1053,1521,0.11335
9,0.6,0.0625,0.033,0.0362,0.091,1.36,0.71612,0.0,0.0,1043,1522,0.04909
18,0.5,0.0625,0.133,0.0319,0.018,4.0525,0.75199,1.14625,0.0,999,1523,0.3547
18,0.5,0.0625,0.132,0.0117,1.0,1.69375,0.76392,0.4275,0.0,1027,1524,0.18002
18,0.5,0.0625,0.132,0.0247,1.0,1.7825,0.7864,1.00125,0.0,1019,1525,0.21101
9,0.5,0.0625,0.033,0.0338,1.0,0.30375,0.54502,0.0,0.0,1022,1526,0.06299
18,0.5,0.0625,0.133,0.0351,1.0,1.38625,0.71708,1.2075,0.0,1005,1527,0.44999
18,0.5,0.0625,0.132,0.0,0.018,2.1325,0.81706,0.74875,0.0,1007,1528,0.13904
18,0.4,0.0625,0.134,0.0379,0.082,0.75875,0.88496,0.09125,0.0,985,1529,0.02825
14,0.3,0.0625,0.066,0.0483,0.079,0.86875,0.58214,0.1525,0.0,981,1530,0.05399
9,0.6,0.0625,0.033,0.081,1.0,0.0825,0.61888,0.38125,0.0,1064,1531,0.0889
18,0.4,0.0625,0.131,0.0158,0.074,3.89125,0.67827,0.43125,0.0,980,1532,0.07182
18,0.4,0.0625,0.133,0.0521,0.074,1.39,0.82462,0.00375,0.0,992,1533,0.11535
9,0.6,0.0625,0.033,0.0737,0.093,1.4375,0.688,0.015,0.0,1082,1534,0.07116
9,0.7,0.0625,0.033,0.0043,0.091,1.9525,0.62241,0.10875,0.0,1097,1535,0.06116
9,0.7,0.0625,0.032,0.2562,0.087,0.1675,0.65239,0.0,0.0,1081,1536,0.05524
18,0.1,0.0625,0.13,0.0472,1.0,0.16375,0.62291,1.04875,0.0,725,1537,0.33579
18,0.1,0.0625,0.129,0.0673,0.074,0.20875,0.64815,0.825,0.0,728,1538,0.32625
33,0.1,0.0625,0.265,0.0923,0.074,0.3075,0.67094,1.12625,0.0,725,1539,0.29037
18,0.1,0.0625,0.131,0.0175,0.074,0.11125,0.66101,1.30125,0.0,727,1540,0.15093
18,0.1,0.0625,0.13,0.0308,0.074,0.14375,0.65316,2.67125,0.0,734,1541,0.36057
18,0.0,0.0625,0.128,0.1075,0.018,0.15,0.64197,3.15375,0.0,729,1542,0.15328
18,0.0,0.0625,0.13,0.1028,0.074,0.15,0.67462,1.84,0.0,735,1543,0.38275
18,0.0,0.0625,0.13,0.0917,0.074,0.27375,0.64088,2.37875,0.0,735,1544,0.32535
18,0.0,0.0625,0.127,0.1467,0.018,0.2,0.2971,4.38375,0.0,731,1545,0.38428
33,0.0,0.0625,0.264,0.0239,0.075,0.2675,0.60891,0.3975,0.0,731,1546,0.35982
18,0.0,0.0625,0.127,0.0517,0.077,0.15,0.71381,12.335,0.0,732,1547,0.32108
18,0.0,0.0625,0.127,0.0928,0.074,0.31,0.72192,17.46875,0.0,732,1548,0.39218
18,0.0,0.0625,0.127,0.0746,0.018,0.37,0.70443,13.7775,0.0,731,1549,0.29803
33,0.0,0.0625,0.264,0.1014,0.074,0.2325,0.64709,1.7625,0.0,732,1550,0.44182
18,0.0,0.0625,0.127,0.0872,0.018,0.19625,0.74406,17.82625,0.0,733,1551,0.36949
33,0.0,0.0625,0.263,0.1035,0.018,0.4525,0.60146,0.38625,0.0,735,1552,0.45498
33,0.0,0.0625,0.263,0.0892,0.018,0.1875,0.60945,0.16375,0.0,737,1553,0.41046
33,0.0,0.0625,0.265,0.0607,0.076,0.155,0.63888,1.425,0.0,735,1554,0.3489
18,0.0,0.0625,0.13,0.0567,0.074,0.42625,0.84235,2.57625,0.0,738,1555,0.31276
18,0.0,0.0625,0.13,0.1079,0.074,0.14,0.83931,1.62375,0.0,737,1556,0.49453
18,0.0,0.0625,0.131,0.0418,0.074,0.14125,0.85001,1.86,0.0,737,1557,0.50894
18,0.0,0.0625,0.131,0.0643,1.0,0.12125,0.84094,1.26125,0.0,736,1558,0.30347
18,0.0,0.0625,0.131,0.0794,0.018,0.1875,0.79007,0.6875,0.0,736,1559,0.44961
33,0.0,0.0625,0.266,0.0493,0.018,0.06,0.71773,0.69625,0.0,736,1560,0.22484
33,0.0,0.0625,0.265,0.1186,0.077,0.19875,0.61273,1.325,0.0,737,1561,0.32437
18,0.0,0.0625,0.131,0.0588,0.018,0.68125,0.54881,0.2675,0.0,739,1562,0.54866
33,0.0,0.0625,0.267,0.1171,0.075,0.8575,0.82387,3.2225,0.0,747,1563,0.39151
33,0.0,0.0625,0.267,0.1052,0.074,0.27,0.73318,0.3275,0.0,744,1564,0.12847
33,0.0,0.0625,0.268,0.0814,0.018,0.445,0.67324,2.23875,0.0,742,1565,0.30376
33,0.0,0.0625,0.267,0.0944,0.074,0.2925,0.91159,3.10875,0.0,738,1566,0.16577
33,0.0,0.0625,0.269,0.1058,0.074,0.80125,0.69901,2.7475,0.0,740,1567,0.33602
33,0.0,0.0625,0.268,0.1328,0.018,1.14125,0.70508,0.5525,0.0,737,1568,0.1451
33,0.0,0.0625,0.269,0.0897,0.018,0.6225,0.71356,2.04125,0.0,746,1569,0.28012
33,0.0,0.0625,0.27,0.0428,0.074,0.3925,0.74205,11.8725,0.000251,744,1570,0.28174
33,0.0,0.0625,0.271,0.0381,0.074,0.63375,0.67411,8.82875,0.001478,743,1571,0.3164
33,0.0,0.0625,0.27,0.0253,0.018,0.555,0.71935,9.45,0.0,741,1572,0.30191
33,0.0,0.0625,0.27,0.0595,0.074,0.48125,0.7204,9.4275,0.0,744,1573,0.33274
33,0.0,0.0625,0.27,0.0579,0.074,2.02625,0.87845,16.18625,8.4e-05,744,1574,0.09763
33,0.0,0.0625,0.271,0.0402,0.074,1.4375,0.87493,6.58125,0.001646,745,1575,0.42849
33,0.0,0.0625,0.272,0.1001,0.074,0.965,0.80158,12.81375,0.003515,744,1576,0.25549
33,0.0,0.0625,0.273,0.0727,0.074,0.355,0.91313,15.62,0.005244,744,1577,0.05423
33,0.0,0.0625,0.275,0.0489,0.074,0.235,0.93734,15.8625,0.008815,741,1578,0.02084
33,0.0,0.0625,0.27,0.0295,0.018,0.6875,0.77307,0.4975,0.0,737,1579,0.2127
33,0.0,0.0625,0.271,0.0993,0.018,0.88125,0.72403,0.38625,0.001116,737,1580,0.22328
33,0.0,0.0625,0.267,0.1039,0.074,0.72625,0.80486,0.74375,0.0,740,1581,0.19835
18,0.0,0.0625,0.129,0.1243,1.0,1.12375,0.7693,1.74375,0.0,743,1582,0.35911
33,0.0,0.0625,0.273,0.119,0.074,0.41,0.83349,0.8325,0.005858,741,1583,0.136
33,0.0,0.0625,0.281,0.0921,0.074,0.14375,0.84295,2.22,0.02145,740,1584,0.35697
33,0.0,0.0625,0.28,0.1012,0.074,0.15,0.81492,2.71625,0.019665,740,1585,0.25814
33,0.0,0.0625,0.279,0.0483,0.074,0.43125,0.86129,0.86625,0.016569,742,1586,0.19447
33,0.0,0.0625,0.267,0.047,0.076,1.40625,0.66694,0.135,0.0,747,1587,0.46265
33,0.0,0.0625,0.275,0.0401,0.075,1.3525,0.65275,0.55125,0.009344,749,1588,0.39106
33,0.0,0.0625,0.508,0.0218,0.018,0.785,0.64146,15.40125,0.451771,746,1589,0.37851
33,0.0,0.0625,0.281,0.0147,0.0,0.0,0.2971,2.4525,0.021757,741,1590,0.0
64,0.0,0.0625,0.556,0.015,0.018,0.52625,0.89237,5.42875,0.030321,742,1591,0.16267
64,0.0,0.0625,0.562,0.0529,0.074,2.96875,0.87134,7.03875,0.040446,743,1592,0.12867
64,0.0,0.0625,0.559,0.0341,0.074,2.14375,0.8833,5.75125,0.034756,744,1593,0.14095
64,0.0,0.0625,0.558,0.0283,0.074,0.0125,0.2971,1.48,0.033278,744,1594,0.00125
33,0.0,0.0625,0.271,0.0289,0.018,1.85375,0.73511,5.06,0.001367,749,1595,0.14664
64,0.0,0.0625,0.554,0.0145,0.074,1.7025,0.71939,7.92875,0.025495,746,1596,0.1356
33,0.0,0.0625,0.27,0.0252,0.074,0.2475,0.79877,7.05375,0.0,748,1597,0.12509
33,0.0,0.0625,0.267,0.0374,0.074,0.595,0.7622,7.805,0.0,750,1598,0.30958
18,0.0,0.0625,0.133,0.0612,0.118,0.1675,0.48745,2.5825,0.0,758,1599,0.01482
33,0.0,0.0625,0.266,0.1109,0.074,0.7675,0.60832,1.65125,0.0,752,1600,0.56603
33,0.0,0.0625,0.422,0.1045,0.076,0.425,0.66054,3.86625,0.287894,747,1601,0.39818
33,0.0,0.0625,0.407,0.0374,0.018,0.7125,0.72301,1.935,0.258912,750,1602,0.31394
33,0.0,0.0625,0.515,0.056,0.074,0.77,0.63965,16.00875,0.464658,749,1603,0.33548
33,0.0,0.0625,0.553,0.042,0.074,0.93375,0.65267,9.15,0.537071,747,1604,0.3109
33,0.0,0.0625,0.559,0.0759,0.075,0.28375,0.6482,5.32125,0.547364,747,1605,0.38486
64,0.0,0.0625,0.545,0.0081,0.018,0.6825,0.81607,24.9525,0.00834,745,1606,0.36487
64,0.0,0.0625,0.547,0.0154,0.074,0.3375,0.84836,26.59875,0.012301,745,1607,0.03356
64,0.0,0.0625,0.549,0.0183,0.074,0.77125,0.84473,7.83625,0.016848,745,1608,0.47378
64,0.0,0.0625,0.552,0.0264,0.074,0.785,0.82746,11.395,0.021311,744,1609,0.36407
64,0.0,0.0625,0.552,0.0309,0.074,0.97125,0.83134,6.3675,0.021757,744,1610,0.31423
33,0.0,0.0625,0.285,0.0287,0.074,0.46625,0.83009,3.61375,0.029093,743,1611,0.17805
33,0.0,0.0625,0.288,0.0182,0.018,0.375,0.84374,5.57125,0.034756,743,1612,0.1762
64,0.0,0.0625,0.559,0.0251,0.074,1.9325,0.92371,5.5625,0.035509,743,1613,0.12591
64,0.0,0.0625,0.567,0.0445,0.074,1.74375,0.91052,4.95875,0.050851,744,1614,0.0962
64,0.0,0.0625,0.564,0.0764,0.074,1.38125,0.91833,4.17125,0.044156,746,1615,0.07586
33,0.0,0.0625,0.273,0.014,0.074,0.31125,0.74661,4.345,0.005188,749,1616,0.23156
33,0.0,0.0625,0.269,0.0328,0.018,0.28625,0.7423,2.865,0.0,750,1617,0.15028
64,0.0,0.0625,0.54,0.0161,0.018,0.7825,0.61304,0.91875,0.0,755,1618,0.58439
64,0.0,0.0625,0.637,0.0894,0.074,0.5075,0.69814,2.005,0.182399,752,1619,0.25722
64,0.0,0.0625,0.785,0.0385,0.018,0.755,0.67766,5.7975,0.463877,751,1620,0.35247
33,0.0,0.0625,0.553,0.0308,0.074,0.96875,0.68054,3.06375,0.537266,751,1621,0.22461
33,0.0,0.0625,0.548,0.0219,0.075,1.1425,0.66318,3.7625,0.527782,750,1622,0.37729
33,0.0,0.0625,0.558,0.0253,0.074,0.20625,0.61757,4.9575,0.545579,748,1623,0.41167
64,0.0,0.0625,0.55,0.0597,0.074,1.28375,0.8607,5.54125,0.017657,744,1624,0.37367
64,0.0,0.0625,0.548,0.0103,0.0,0.0,0.2971,8.54625,0.015174,745,1625,0.0
64,0.0,0.0625,0.556,0.0307,0.018,0.7575,0.82274,3.4775,0.029902,744,1626,0.16858
64,0.0,0.0625,0.56,0.0509,0.074,2.58625,0.85838,5.10625,0.036457,743,1627,0.18272
64,0.0,0.0625,0.559,0.0399,0.074,3.30875,0.88543,4.1325,0.035732,744,1628,0.21732
64,0.0,0.0625,0.57,0.027,0.074,1.93,0.92114,8.68375,0.056625,745,1629,0.12469
64,0.0,0.0625,0.549,0.0354,0.074,1.6225,0.88003,7.665,0.016179,748,1630,0.10651
64,0.0,0.0625,0.559,0.023,0.018,0.6425,0.68804,1.36125,0.035397,753,1631,0.46202
64,0.0,0.0625,0.562,0.0171,0.074,0.53,0.70984,0.5875,0.04159,754,1632,0.38866
18,0.0,0.0625,0.136,0.0744,0.076,0.6275,0.67341,0.6575,0.003152,755,1633,0.46208
33,0.0,0.0625,0.27,0.1068,0.074,0.8175,0.53835,2.4,0.000753,755,1634,0.53566
64,0.0,0.0625,0.621,0.0206,0.075,0.7075,0.68655,1.43625,0.152357,754,1635,0.3222
64,0.0,0.0625,0.769,0.0446,0.074,0.66625,0.66929,9.11625,0.432915,754,1636,0.39842
33,0.0,0.0625,0.552,0.0247,0.074,1.1875,0.67663,6.08375,0.535537,754,1637,0.26944
33,0.0,0.0625,0.548,0.0112,0.018,0.6175,0.64675,6.65625,0.527699,753,1638,0.32122
33,0.0,0.0625,0.549,0.0214,0.074,1.76125,0.63063,4.64375,0.528452,751,1639,0.3774
33,0.0,0.0625,0.577,0.0563,1.0,0.22125,0.6316,5.61625,0.581339,749,1640,0.4076
64,0.0,0.0625,0.552,0.021,0.018,1.415,0.81768,10.2975,0.022232,746,1641,0.17912
33,0.0,0.0625,0.285,0.0353,0.074,0.0475,0.77653,2.8625,0.029205,746,1642,0.00775
33,0.0,0.0625,0.298,0.0242,0.096,0.9225,0.63227,4.775,0.053891,745,1643,0.01638
64,0.0,0.0625,0.578,0.0269,0.074,2.3125,0.83602,43.705,0.07152,748,1644,0.11761
64,0.0,0.0625,0.603,0.0158,0.077,0.95625,0.78801,37.03625,0.119331,750,1645,0.07805
64,0.0,0.0625,0.631,0.0173,0.076,0.80125,0.68758,40.67875,0.171018,752,1646,0.35118
64,0.0,0.0625,0.627,0.0192,0.018,0.70375,0.68086,43.42,0.164547,753,1647,0.36261
33,0.0,0.0625,0.376,0.0292,0.018,0.98125,0.69307,39.75875,0.201702,755,1648,0.47954
64,0.0,0.0625,0.758,0.0386,0.074,0.34,0.72768,4.4775,0.412413,755,1649,0.17898
33,0.0,0.0625,0.554,0.0209,0.018,0.4125,0.76179,2.7925,0.537657,756,1650,0.36804
33,0.0,0.0625,0.561,0.0388,0.018,0.4575,0.69398,0.49125,0.55113,755,1651,0.40888
33,0.0,0.0625,0.557,0.0468,0.018,2.50625,0.71288,0.97125,0.54463,754,1652,0.37441
33,0.0,0.0625,0.574,0.0376,0.074,0.57375,0.6994,0.74875,0.5759,752,1653,0.43457
33,0.0,0.0625,0.596,0.0454,0.074,0.42125,0.67923,1.28875,0.61802,751,1654,0.4012
33,0.0,0.0625,0.289,0.0283,0.018,2.195,0.73584,1.58625,0.035146,746,1655,0.40793
64,0.0,0.0625,0.561,0.0313,0.018,1.6325,0.75736,3.5275,0.039079,746,1656,0.30408
64,0.0,0.0625,0.574,0.0446,0.074,3.50875,0.71403,0.93375,0.064017,746,1657,0.2367
64,0.0,0.0625,0.582,0.016,0.075,3.55875,0.66488,1.39125,0.078828,746,1658,0.19111
64,0.0,0.0625,0.605,0.012,0.074,3.97875,0.84115,11.79875,0.123013,748,1659,0.2302
64,0.0,0.0625,0.601,0.0211,0.074,2.0675,0.85613,6.58,0.11431,748,1660,0.22321
64,0.0,0.0625,0.621,0.026,0.074,1.545,0.80441,0.3075,0.152497,750,1661,0.13634
64,0.0,0.0625,0.64,0.0626,0.074,0.36125,0.76816,0.52375,0.188061,751,1662,0.25969
64,0.0,0.0625,0.659,0.0351,0.074,0.335,0.73324,1.68125,0.22516,753,1663,0.15184
64,0.0,0.0625,0.66,0.0223,0.074,0.09625,0.58396,0.8675,0.225969,754,1664,0.13874
64,0.0,0.0625,0.668,0.0284,0.018,0.37125,0.71103,1.6975,0.24212,755,1665,0.39572
64,0.0,0.0625,0.685,0.0145,0.074,0.4075,0.72884,0.7825,0.27484,756,1666,0.32799
33,0.0,0.0625,0.484,0.0317,0.074,0.17375,0.71315,0.52125,0.406806,756,1667,0.12162
33,0.0,0.0625,0.57,0.0187,0.074,0.50125,0.7392,2.1675,0.569456,756,1668,0.35914
33,0.0,0.0625,0.578,0.0424,0.074,0.24375,0.69431,2.7775,0.583989,754,1669,0.33472
33,0.0,0.0625,0.603,0.0,0.018,0.4925,0.67133,2.62875,0.632245,749,1670,0.42675
64,0.0,0.0625,0.565,0.061,0.074,1.64125,0.75028,0.755,0.046918,747,1671,0.27683
64,0.0,0.0625,0.6,0.0206,0.018,4.49375,0.82411,4.0725,0.112357,747,1672,0.17248
64,0.0,0.0625,0.606,0.0258,0.074,1.84,0.85904,12.2875,0.125216,747,1673,0.28913
64,0.0,0.0625,0.612,0.0414,0.018,1.20875,0.84639,4.685,0.136346,747,1674,0.23106
64,0.0,0.0625,0.62,0.0549,0.074,1.31375,0.82203,4.21875,0.151688,748,1675,0.26854
64,0.0,0.0625,0.633,0.0336,0.074,0.94875,0.83973,12.545,0.17643,748,1676,0.22607
64,0.0,0.0625,0.644,0.06,0.074,2.4925,0.83339,3.25,0.197238,750,1677,0.26614
33,0.0,0.0625,0.403,0.0324,0.074,0.05875,0.79063,0.62375,0.25272,753,1678,0.02411
33,0.0,0.0625,0.441,0.0323,0.074,0.41375,0.73374,0.68375,0.324351,756,1679,0.30539
33,0.0,0.0625,0.445,0.0258,0.074,0.005,0.74057,2.06875,0.33205,755,1680,0.00067
33,0.0,0.0625,0.498,0.0877,0.074,0.70625,0.82774,1.185,0.432831,757,1681,0.2771
64,0.0,0.0625,0.822,0.0201,0.018,0.43875,0.71747,0.6125,0.533863,758,1682,0.31337
64,0.0,0.0625,0.845,0.0484,0.074,0.66625,0.70984,0.66875,0.576876,757,1683,0.39299
33,0.0,0.0625,0.585,0.045,0.074,0.42,0.68946,0.77,0.597685,754,1684,0.36741
33,0.0,0.0625,0.597,0.0295,0.074,0.33375,0.70123,0.6125,0.620251,753,1685,0.51814
33,0.0,0.0625,0.601,0.0292,0.074,0.3175,0.62877,2.875,0.627169,751,1686,0.48459
33,0.0,0.0625,0.622,0.0112,0.018,0.3225,0.71802,3.22,0.667169,748,1687,0.2419
64,0.0,0.0625,0.57,0.0039,0.074,1.27125,0.79066,0.335,0.055174,747,1688,0.19805
64,0.0,0.0625,0.58,0.034,0.075,2.46875,0.73118,4.0175,0.075063,747,1689,0.198
64,0.0,0.0625,0.616,0.0103,0.074,2.5,0.71285,7.48375,0.143738,747,1690,0.25583
64,0.0,0.0625,0.62,0.049,0.074,2.56625,0.73308,6.45875,0.149986,747,1691,0.29052
64,0.0,0.0625,0.651,0.0941,0.076,2.95875,0.71553,1.69125,0.208815,747,1692,0.36715
64,0.0,0.0625,0.66,0.0374,0.018,2.31875,0.75589,7.01375,0.227169,748,1693,0.18232
64,0.0,0.0625,0.672,0.0975,0.074,1.38875,0.84464,1.57625,0.249484,751,1694,0.25877
64,0.0,0.0625,0.664,0.0374,0.074,1.3625,0.84821,2.2775,0.233473,750,1695,0.22439
64,0.0,0.0625,0.708,0.0772,0.074,0.165,0.76302,3.145,0.317211,750,1696,0.01243
64,0.0,0.0625,0.678,0.0546,0.018,2.48125,0.83693,3.345,0.26145,749,1697,0.25902
64,0.0,0.0625,0.682,0.018,0.018,1.84125,0.84113,3.56375,0.268285,749,1698,0.25761
64,0.0,0.0625,0.701,0.0168,0.074,0.81625,0.74933,3.20375,0.305105,752,1699,0.27751
64,0.0,0.0625,0.731,0.0076,0.018,0.85875,0.78557,0.31625,0.362287,753,1700,0.30121
64,0.0,0.0625,0.762,0.0205,0.074,0.43375,0.77148,0.62625,0.419665,754,1701,0.30993
64,0.0,0.0625,0.767,0.0094,0.074,0.745,0.76845,0.86125,0.429763,753,1702,0.28433
64,0.0,0.0625,0.784,0.0467,0.074,0.5075,0.72557,1.87,0.460976,754,1703,0.3149
64,0.0,0.0625,0.806,0.0987,0.018,0.495,0.7546,0.52375,0.504212,755,1704,0.35957
64,0.0,0.0625,0.781,0.032,0.074,0.88375,0.83464,2.9375,0.455788,756,1705,0.18497
64,0.0,0.0625,0.837,0.0636,0.074,0.5675,0.74425,0.62,0.56212,757,1706,0.26943
64,0.0,0.0625,0.844,0.0441,0.018,0.6425,0.73838,0.59375,0.575593,756,1707,0.4075
33,0.0,0.0625,0.576,0.019,0.018,0.0,0.2971,2.6725,0.581227,754,1708,0.00014
33,0.0,0.0625,0.625,0.0726,0.074,0.37375,0.74236,4.54,0.673808,750,1709,0.33603
64,0.0,0.0625,0.846,0.0277,0.074,0.1775,0.7159,0.87875,0.578577,757,1710,0.35989
33,0.0,0.0625,0.561,0.3084,0.018,0.69125,0.70043,1.87375,0.551883,753,1711,0.36588
33,0.0,0.0625,0.569,0.0117,0.018,0.74875,0.7141,2.45625,0.567755,753,1712,0.37737
33,0.0,0.0625,0.629,0.0169,0.018,0.46,0.84515,2.44,0.679944,750,1713,0.26173
33,0.0,0.0625,0.634,0.0119,0.077,0.2975,0.83009,1.55625,0.689456,748,1714,0.18601
33,0.0,0.0625,0.652,0.0828,0.018,0.4775,0.78577,2.7525,0.724686,747,1715,0.33731
33,0.0,0.0625,0.657,0.0192,0.074,0.3425,0.8062,2.75875,0.734226,745,1716,0.39442
33,0.0,0.0625,0.667,0.0144,0.078,0.34875,0.8533,0.91625,0.752971,743,1717,0.23975
33,0.0,0.0625,0.653,0.086,0.074,0.42,0.80251,1.9775,0.726499,743,1718,0.22254
64,0.0,0.0625,0.714,0.2049,0.018,0.8375,0.74619,0.53875,0.328452,750,1719,0.35182
64,0.0,0.0625,0.738,0.073,0.018,0.44625,0.76268,0.19125,0.374589,751,1720,0.29894
64,0.0,0.0625,0.753,0.1012,0.074,0.485,0.74734,0.97625,0.404017,751,1721,0.34354
64,0.0,0.0625,0.793,0.0245,1.0,0.44625,0.76526,1.35625,0.479107,754,1722,0.23886
64,0.0,0.0625,0.777,0.0286,1.0,0.46,0.73162,1.04125,0.448201,752,1723,0.38571
64,0.0,0.0625,0.766,0.0483,0.074,0.55,0.74387,1.03125,0.427782,752,1724,0.35076
64,0.0,0.0625,0.802,0.1379,0.018,0.085,0.69037,1.69625,0.496792,753,1725,0.01604
33,0.0,0.0625,0.547,0.008,0.081,0.37125,0.72572,2.99875,0.525746,755,1726,0.21686
64,0.0,0.0625,0.83,0.0069,0.096,0.20625,0.70474,2.0275,0.549791,754,1727,0.22409
64,0.0,0.0625,0.821,0.0105,0.074,0.17125,0.79664,2.4575,0.53219,754,1728,0.23129
33,0.0,0.0625,0.563,0.0099,0.074,0.185,0.79923,3.19125,0.555202,754,1729,0.23199
33,0.0,0.0625,0.585,0.0048,0.018,0.16,0.75246,2.86625,0.598187,747,1730,0.00559
64,0.0,0.0625,0.71,0.0342,0.083,1.44875,0.74033,2.06375,0.322343,750,1731,0.30098
64,0.0,0.0625,0.708,0.0047,0.074,0.995,0.8043,1.74125,0.318438,748,1732,0.25892
64,0.0,0.0625,0.722,0.0064,0.074,1.20125,0.77238,2.915,0.345049,749,1733,0.31321
64,0.0,0.0625,0.738,1.0,1.0,1.395,0.7312,3.00625,0.375537,749,1734,0.37099
64,0.0,0.0625,0.747,0.0125,1.0,1.125,0.71776,1.6125,0.391743,750,1735,0.34023
64,0.0,0.0625,0.761,0.0148,1.0,0.85,0.71255,2.6625,0.418047,750,1736,0.32459
64,0.0,0.0625,0.814,0.0062,0.074,1.25,0.80696,2.0975,0.518187,751,1737,0.24578
33,0.0,0.0625,0.561,0.0096,0.018,0.55625,0.79428,1.79625,0.551939,752,1738,0.21487
33,0.0,0.0625,0.571,0.0083,0.074,0.45875,0.80462,1.425,0.571241,750,1739,0.23242
33,0.0,0.0625,0.584,0.0121,0.074,0.455,0.79694,1.3275,0.595927,749,1740,0.2443
64,0.0,0.0625,0.743,0.0459,0.018,1.7125,0.74897,1.29875,0.38463,748,1741,0.37381
